序號,答案
20240324104010,1246.49
20240324105010,1475.67
20240324110010,1527.99
20240324111010,1395.8
20240324112010,1521.86
20240324113010,1049.2
20240324114010,1335.43
20240324115010,1608.09
20240324120010,1506.09
20240324121010,1657.06
20240324122010,1723.68
20240324123010,1660.49
20240324124010,1460.61
20240324125010,1402.21
20240324130010,1165.08
20240324131010,1403.92
20240324132010,1426.11
20240324133010,1682.13
20240324134010,1325.35
20240324135010,996.29
20240324140010,1606.5
20240324141010,1359.86
20240324142010,1287.6
20240324143010,1289.43
20240324144010,192.73
20240324145010,106.12
20240324150010,11.7
20240324151010,30.52
20240324152010,41.51
20240324153010,13.22
20240324154010,33.6
20240324155010,86.86
20240324160010,19.37
20240324161010,15.64
20240324162010,6.85
20240324163010,5.3
20240324164010,4.34
20240324165010,3.42
20240412090010,128.46
20240412091010,323.78
20240412092010,479.6
20240412093010,510.95
20240412094010,740.05
20240412095010,753.41
20240412100010,822.7
20240412101010,771.01
20240412102010,909.94
20240412103010,1087.06
20240412104010,1061.31
20240412105010,983.21
20240412110010,1291.67
20240412111010,1137.79
20240412112010,1249.48
20240412113010,1468.54
20240412114010,1429.68
20240412115010,1294.16
20240412120010,1413.63
20240412121010,1209.42
20240412122010,1156.87
20240412123010,1081.64
20240412124010,955.79
20240412125010,632.59
20240412130010,380.47
20240412131010,194.7
20240412132010,283.26
20240412133010,395.94
20240412134010,425.95
20240412135010,419.09
20240412140010,153.9
20240412141010,90.62
20240412142010,60.57
20240412143010,75.04
20240412144010,64.52
20240412145010,37.62
20240412150010,47.23
20240412151010,45.82
20240412152010,34.5
20240412153010,24.61
20240412154010,26.54
20240412155010,10.67
20240412160010,17.32
20240412161010,14.51
20240412162010,11.04
20240412163010,8.04
20240412164010,6.81
20240412165010,6.5
20240419090010,48.68
20240419091010,45.19
20240419092010,60.23
20240419093010,83.11
20240419094010,64.23
20240419095010,56.21
20240419100010,56.7
20240419101010,65.43
20240419102010,98.72
20240419103010,137.72
20240419104010,138.66
20240419105010,110.77
20240419110010,138.6
20240419111010,135.13
20240419112010,107.85
20240419113010,113.92
20240419114010,188.64
20240419115010,170.07
20240419120010,120.2
20240419121010,119.07
20240419122010,71.46
20240419123010,59.7
20240419124010,40.9
20240419125010,40.34
20240419130010,78.0
20240419131010,64.31
20240419132010,39.34
20240419133010,16.77
20240419134010,23.39
20240419135010,14.92
20240419140010,6.62
20240419141010,6.74
20240419142010,9.6
20240419143010,6.53
20240419144010,6.06
20240419145010,6.27
20240419150010,4.66
20240419151010,3.8
20240419152010,3.36
20240419153010,4.41
20240419154010,3.46
20240419155010,6.26
20240419160010,3.76
20240419161010,2.06
20240419162010,1.9
20240419163010,1.95
20240419164010,3.82
20240419165010,2.18
20240515090010,427.11
20240515091010,471.63
20240515092010,628.04
20240515093010,790.9
20240515094010,769.74
20240515095010,780.85
20240515100010,772.64
20240515101010,891.34
20240515102010,821.13
20240515103010,768.98
20240515104010,1052.25
20240515105010,1096.65
20240515110010,1280.26
20240515111010,1129.72
20240515112010,1392.25
20240515113010,1245.11
20240515114010,1259.57
20240515115010,1083.99
20240515120010,1035.98
20240515121010,1304.12
20240515122010,1336.62
20240515123010,1148.16
20240515124010,1182.07
20240515125010,1096.71
20240515130010,348.14
20240515131010,125.56
20240515132010,208.31
20240515133010,111.19
20240515134010,30.45
20240515135010,69.96
20240515140010,67.18
20240515141010,47.96
20240515142010,49.25
20240515143010,42.38
20240515144010,42.87
20240515145010,37.5
20240515150010,26.24
20240515151010,18.55
20240515152010,17.05
20240515153010,13.89
20240515154010,13.56
20240515155010,9.22
20240515160010,7.93
20240515161010,6.84
20240515162010,3.88
20240515163010,4.46
20240515164010,3.48
20240515165010,3.36
20240526090010,20.19
20240526091010,25.72
20240526092010,57.82
20240526093010,193.75
20240526094010,85.73
20240526095010,389.99
20240526100010,380.95
20240526101010,175.51
20240526102010,89.6
20240526103010,56.18
20240526104010,47.19
20240526105010,63.24
20240526110010,70.23
20240526111010,60.9
20240526112010,60.84
20240526113010,66.71
20240526114010,79.96
20240526115010,72.19
20240526120010,255.77
20240526121010,134.28
20240526122010,135.85
20240526123010,112.6
20240526124010,72.45
20240526125010,65.87
20240526130010,49.37
20240526131010,42.44
20240526132010,47.81
20240526133010,45.49
20240526134010,32.72
20240526135010,17.49
20240526140010,37.99
20240526141010,37.22
20240526142010,31.38
20240526143010,26.92
20240526144010,22.19
20240526145010,19.98
20240526150010,10.99
20240526151010,15.8
20240526152010,10.5
20240526153010,8.79
20240526154010,15.03
20240526155010,5.71
20240526160010,13.1
20240526161010,14.54
20240526162010,10.66
20240526163010,11.9
20240526164010,14.32
20240526165010,13.2
20240617090010,24.62
20240617091010,46.77
20240617092010,56.66
20240617093010,41.24
20240617094010,73.88
20240617095010,58.67
20240617100010,61.42
20240617101010,92.16
20240617102010,108.53
20240617103010,356.11
20240617104010,327.14
20240617105010,231.69
20240617110010,158.5
20240617111010,130.48
20240617112010,92.1
20240617113010,84.48
20240617114010,125.46
20240617115010,144.73
20240617120010,119.05
20240617121010,94.12
20240617122010,190.78
20240617123010,204.21
20240617124010,176.11
20240617125010,126.31
20240617130010,113.44
20240617131010,103.21
20240617132010,106.73
20240617133010,158.49
20240617134010,164.86
20240617135010,88.28
20240617140010,100.54
20240617141010,121.18
20240617142010,77.94
20240617143010,55.23
20240617144010,66.32
20240617145010,39.13
20240617150010,44.53
20240617151010,25.58
20240617152010,20.39
20240617153010,18.18
20240617154010,15.86
20240617155010,12.36
20240617160010,11.35
20240617161010,12.43
20240617162010,7.17
20240617163010,7.39
20240617164010,8.31
20240617165010,4.89
20240630090010,480.93
20240630091010,505.06
20240630092010,618.59
20240630093010,760.01
20240630094010,831.61
20240630095010,929.16
20240630100010,997.89
20240630101010,967.09
20240630102010,849.5
20240630103010,1330.11
20240630104010,1390.85
20240630105010,1440.02
20240630110010,1413.3
20240630111010,1047.43
20240630112010,1118.58
20240630113010,1164.61
20240630114010,1291.53
20240630115010,1471.94
20240630120010,1453.79
20240630121010,1267.08
20240630122010,1018.84
20240630123010,850.43
20240630124010,278.11
20240630125010,367.61
20240630130010,17.07
20240630131010,48.22
20240630132010,28.69
20240630133010,24.16
20240630134010,26.32
20240630135010,27.38
20240630140010,17.33
20240630141010,15.59
20240630142010,13.72
20240630143010,13.66
20240630144010,12.89
20240630145010,16.6
20240630150010,16.4
20240630151010,13.84
20240630152010,17.7
20240630153010,14.2
20240630154010,18.82
20240630155010,2.79
20240630160010,21.04
20240630161010,19.83
20240630162010,8.03
20240630163010,7.56
20240630164010,3.97
20240630165010,0.37
20240714090010,413.74
20240714091010,519.0
20240714092010,653.52
20240714093010,747.36
20240714094010,759.14
20240714095010,867.96
20240714100010,981.77
20240714101010,1032.31
20240714102010,890.84
20240714103010,1199.42
20240714104010,1080.84
20240714105010,1291.86
20240714110010,1474.39
20240714111010,1528.92
20240714112010,1475.55
20240714113010,1502.34
20240714114010,1533.41
20240714115010,1521.7
20240714120010,1529.39
20240714121010,1584.2
20240714122010,1618.04
20240714123010,1586.52
20240714124010,1105.87
20240714125010,587.52
20240714130010,30.62
20240714131010,13.33
20240714132010,13.31
20240714133010,11.54
20240714134010,10.44
20240714135010,12.13
20240714140010,16.07
20240714141010,18.21
20240714142010,16.57
20240714143010,16.06
20240714144010,15.11
20240714145010,33.22
20240714150010,15.17
20240714151010,14.67
20240714152010,9.92
20240714153010,8.81
20240714154010,14.29
20240714155010,21.25
20240714160010,10.63
20240714161010,14.47
20240714162010,4.64
20240714163010,4.89
20240714164010,6.63
20240714165010,4.22
20240718090010,442.26
20240718091010,534.71
20240718092010,644.39
20240718093010,766.31
20240718094010,779.71
20240718095010,863.88
20240718100010,1023.65
20240718101010,1074.3
20240718102010,1079.02
20240718103010,1257.6
20240718104010,1349.53
20240718105010,1444.31
20240718110010,1501.89
20240718111010,1552.55
20240718112010,1622.6
20240718113010,1639.02
20240718114010,1679.81
20240718115010,1693.5
20240718120010,1692.18
20240718121010,1706.72
20240718122010,1724.1
20240718123010,1704.36
20240718124010,1260.29
20240718125010,1161.49
20240718130010,13.47
20240718131010,18.36
20240718132010,29.36
20240718133010,12.89
20240718134010,9.22
20240718135010,10.47
20240718140010,16.95
20240718141010,6.44
20240718142010,18.72
20240718143010,18.0
20240718144010,9.49
20240718145010,12.5
20240718150010,19.67
20240718151010,9.24
20240718152010,13.14
20240718153010,25.46
20240718154010,34.06
20240718155010,24.93
20240718160010,12.08
20240718161010,14.63
20240718162010,4.12
20240718163010,1.04
20240718164010,4.59
20240718165010,0.0
20240720090010,368.7
20240720091010,498.94
20240720092010,584.73
20240720093010,719.35
20240720094010,689.3
20240720095010,843.94
20240720100010,1025.66
20240720101010,805.4
20240720102010,1227.52
20240720103010,1328.57
20240720104010,1313.18
20240720105010,1428.84
20240720110010,1359.5
20240720111010,1435.74
20240720112010,1488.87
20240720113010,1591.49
20240720114010,1536.69
20240720115010,1618.3
20240720120010,1673.36
20240720121010,1731.53
20240720122010,1750.04
20240720123010,1708.28
20240720124010,1171.7
20240720125010,954.02
20240720130010,137.83
20240720131010,64.45
20240720132010,70.17
20240720133010,74.04
20240720134010,237.15
20240720135010,66.05
20240720140010,151.52
20240720141010,10.26
20240720142010,17.11
20240720143010,33.88
20240720144010,8.67
20240720145010,19.61
20240720150010,26.71
20240720151010,22.05
20240720152010,13.97
20240720153010,16.49
20240720154010,12.9
20240720155010,14.39
20240720160010,16.64
20240720161010,9.79
20240720162010,8.39
20240720163010,10.12
20240720164010,10.14
20240720165010,7.15
20240322090011,258.33
20240322091011,256.11
20240322092011,166.33
20240322093011,154.94
20240322094011,22.41
20240322095011,200.77
20240322100011,154.83
20240322101011,306.58
20240322102011,252.11
20240322103011,228.03
20240322104011,50.22
20240322105011,512.56
20240322110011,968.09
20240322111011,894.75
20240322112011,587.08
20240322113011,119.74
20240322114011,5.31
20240322115011,25.76
20240322120011,187.77
20240322121011,139.55
20240322122011,72.98
20240322123011,27.43
20240322124011,40.23
20240322125011,20.58
20240322130011,48.03
20240322131011,26.68
20240322132011,114.8
20240322133011,134.67
20240322134011,40.68
20240322135011,13.23
20240322140011,10.27
20240322141011,4.76
20240322142011,0.0
20240322143011,0.0
20240322144011,2.7
20240322145011,3.88
20240322150011,9.08
20240322151011,14.07
20240322152011,12.31
20240322153011,10.04
20240322154011,7.51
20240322155011,4.08
20240322160011,0.17
20240322161011,0.0
20240322162011,0.0
20240322163011,0.0
20240322164011,0.0
20240322165011,0.0
20240327090011,11.95
20240327091011,15.74
20240327092011,15.0
20240327093011,33.39
20240327094011,37.4
20240327095011,43.34
20240327100011,66.83
20240327101011,79.38
20240327102011,113.54
20240327103011,84.34
20240327104011,258.21
20240327105011,149.06
20240327110011,106.92
20240327111011,90.34
20240327112011,65.09
20240327113011,50.62
20240327114011,44.05
20240327115011,54.43
20240327120011,26.64
20240327121011,41.37
20240327122011,28.98
20240327123011,33.27
20240327124011,32.73
20240327125011,24.05
20240327130011,16.46
20240327131011,12.76
20240327132011,5.11
20240327133011,5.29
20240327134011,3.16
20240327135011,2.73
20240327140011,0.0
20240327141011,0.0
20240327142011,0.13
20240327143011,1.58
20240327144011,0.38
20240327145011,2.29
20240327150011,1.53
20240327151011,0.84
20240327152011,1.33
20240327153011,0.63
20240327154011,2.33
20240327155011,2.89
20240327160011,0.85
20240327161011,0.7
20240327162011,1.13
20240327163011,1.23
20240327164011,1.01
20240327165011,0.34
20240413090011,142.79
20240413091011,54.36
20240413092011,48.56
20240413093011,52.64
20240413094011,29.1
20240413095011,95.81
20240413100011,99.51
20240413101011,86.48
20240413102011,35.68
20240413103011,36.75
20240413104011,20.18
20240413105011,111.33
20240413110011,53.62
20240413111011,386.74
20240413112011,194.43
20240413113011,26.38
20240413114011,30.74
20240413115011,55.85
20240413120011,32.66
20240413121011,13.73
20240413122011,15.43
20240413123011,99.96
20240413124011,189.15
20240413125011,49.37
20240413130011,23.16
20240413131011,3.62
20240413132011,0.0
20240413133011,0.0
20240413134011,0.0
20240413135011,0.0
20240413140011,4.02
20240413141011,2.15
20240413142011,0.0
20240413143011,0.47
20240413144011,0.0
20240413145011,0.0
20240413150011,0.0
20240413151011,0.0
20240413152011,0.0
20240413153011,0.0
20240413154011,0.0
20240413155011,0.0
20240413160011,0.0
20240413161011,0.0
20240413162011,0.0
20240413163011,0.0
20240413164011,0.0
20240413165011,0.0
20240426090011,14.41
20240426091011,16.7
20240426092011,10.57
20240426093011,19.63
20240426094011,37.59
20240426095011,136.69
20240426100011,65.51
20240426101011,25.97
20240426102011,9.58
20240426103011,30.17
20240426104011,16.1
20240426105011,14.58
20240426110011,13.65
20240426111011,9.64
20240426112011,9.55
20240426113011,10.28
20240426114011,8.31
20240426115011,4.15
20240426120011,3.97
20240426121011,10.68
20240426122011,8.43
20240426123011,7.54
20240426124011,5.2
20240426125011,6.46
20240426130011,7.03
20240426131011,11.08
20240426132011,6.55
20240426133011,9.55
20240426134011,0.0
20240426135011,3.84
20240426140011,0.37
20240426141011,0.28
20240426142011,0.47
20240426143011,0.0
20240426144011,1.1
20240426145011,1.57
20240426150011,6.87
20240426151011,4.85
20240426152011,1.93
20240426153011,2.61
20240426154011,1.74
20240426155011,5.52
20240426160011,1.64
20240426161011,1.32
20240426162011,0.94
20240426163011,0.65
20240426164011,1.36
20240426165011,2.59
20240606090011,14.8
20240606091011,99.32
20240606092011,35.27
20240606093011,34.07
20240606094011,61.63
20240606095011,18.88
20240606100011,223.89
20240606101011,168.68
20240606102011,124.84
20240606103011,79.29
20240606104011,72.32
20240606105011,63.78
20240606110011,92.77
20240606111011,57.45
20240606112011,38.36
20240606113011,38.36
20240606114011,56.85
20240606115011,83.72
20240606120011,52.24
20240606121011,58.93
20240606122011,80.84
20240606123011,101.91
20240606124011,63.81
20240606125011,75.13
20240606130011,52.3
20240606131011,33.33
20240606132011,23.39
20240606133011,17.71
20240606134011,23.98
20240606135011,32.34
20240606140011,13.77
20240606141011,9.51
20240606142011,2.75
20240606143011,0.52
20240606144011,1.47
20240606145011,1.03
20240606150011,0.29
20240606151011,0.0
20240606152011,0.0
20240606153011,0.0
20240606154011,0.16
20240606155011,0.45
20240606160011,0.0
20240606161011,0.0
20240606162011,0.31
20240606163011,0.7
20240606164011,0.23
20240606165011,0.12
20240712090011,9.55
20240712091011,9.66
20240712092011,15.5
20240712093011,15.24
20240712094011,16.48
20240712095011,15.64
20240712100011,16.61
20240712101011,56.33
20240712102011,13.63
20240712103011,13.15
20240712104011,21.68
20240712105011,21.87
20240712110011,20.71
20240712111011,25.88
20240712112011,24.04
20240712113011,24.68
20240712114011,21.66
20240712115011,20.15
20240712120011,239.79
20240712121011,177.52
20240712122011,48.37
20240712123011,27.95
20240712124011,10.84
20240712125011,8.98
20240712130011,18.66
20240712131011,33.44
20240712132011,13.8
20240712133011,17.83
20240712134011,4.55
20240712135011,15.43
20240712140011,29.44
20240712141011,20.26
20240712142011,12.42
20240712143011,4.57
20240712144011,0.0
20240712145011,4.14
20240712150011,0.9
20240712151011,0.0
20240712152011,0.0
20240712153011,6.81
20240712154011,5.45
20240712155011,5.04
20240712160011,9.47
20240712161011,12.3
20240712162011,8.55
